GalaxyName           IDSN          RA               DEC      z      TU        taum   etaum    taul   etaul    zmetm   ezmetm   zmetl  ezmetl    mfor   emfor    mact   emact    vsys          evsys   sigma  esigma      x1     ex1       c      ec      mu      emu   S
 1237657190368543341   4211           0.508984     -0.531397  0.2502  10.3560    0.756   0.000   0.210   0.000   2.168   0.000   1.064   0.000   9.860   0.000   9.760   0.000    -89.06     63.38    109.30      0.00   2.970   1.470  -0.030   0.090  42.400   0.430  1
 1237663784746418640   7444          27.702911      0.429723  0.2504  10.3540    2.434   0.000   0.707   0.000   2.500   0.000   2.500   0.000  10.130   0.000   9.980   0.000      9.66     78.87    133.70      0.00   1.060   0.560   0.000   0.040  40.870   0.230  1
 1237663783140328086   15868         38.099785     -0.713692  0.2507  10.3511    0.399   0.000   0.196   0.000   1.650   0.000   0.713   0.001  10.260   0.000  10.170   0.000    -12.37    120.60    139.40      0.00   0.310   0.280  -0.220   0.030  40.760   0.190  1
 1237663275780538659   15850          0.667508     -1.165221  0.2509  10.3491    2.172   0.000   1.692   0.000   1.861   0.000   2.132   0.000  11.180   0.000  11.030   0.000     -9.63     45.43    283.20      0.00  -1.120   0.380  -0.070   0.050  40.480   0.210  1
 1237660024494358839   18588        338.471771     -1.204595  0.2513  10.3452    0.227   0.000   0.108   0.000   0.990   0.002   0.890   0.001   9.480   0.000   9.410   0.000      9.03     99.19    141.00      0.00   1.550   1.000   0.160   0.070  41.030   0.310  1
 1237660024493834637   2081         337.305054     -1.207826  0.2517  10.3413    0.625   0.000   0.288   0.000   1.327   0.000   0.889   0.000  10.290   0.000  10.190   0.000    -52.45     77.14    119.30      0.00  -0.490   0.740  -0.110   0.050  40.730   0.240  1
 1237663783134167750   15806         24.092194     -0.830703  0.2518  10.3403    6.782   0.001   4.737   0.002   1.032   0.001   0.908   0.001  11.040   0.000  10.820   0.000    -17.71     42.31    185.00      1.02  -1.870   0.550   0.010   0.050  40.360   0.230  1
 1237657191980728518   13689          4.016017      0.807471  0.2518  10.3403    5.573   0.083   2.007   0.023   0.760   0.005   0.610   0.001  10.690   0.000  10.480   0.000    -16.57     78.91    119.60      0.00   1.190   0.390  -0.120   0.010  40.650   0.200  1
 1237657584949723287   13655         39.020111     -0.994258  0.2520  10.3384    7.548   0.000   4.916   0.000   1.464   0.000   0.743   0.000  11.300   0.000  11.070   0.000     -5.18    165.50    203.20     39.52  -1.260   0.620   0.090   0.050  40.550   0.240  1
 1237657190367625928   15160        358.428802     -0.579200  0.2522  10.3364    2.912   0.000   1.508   0.000   0.515   0.000   0.782   0.000  10.590   0.000  10.420   0.000    -66.20     92.16    142.80      0.00  -0.850   0.460   0.130   0.050  40.320   0.220  1
 1237656906349085130   16352        346.249268     -0.873437  0.2523  10.3354    0.693   0.000   0.145   0.000   1.112   0.000   1.835   0.000   9.380   0.000   9.280   0.000     12.93     63.47    114.50      0.00   0.650   0.960  -0.130   0.040  40.450   0.220  1
 1237656906350920059   19769        350.443512     -0.976420  0.2525  10.3335    5.748   0.023   1.263   0.006   0.881   0.001   0.836   0.004  10.620   0.000  10.440   0.000    -12.90     93.29    155.70      0.00  -0.340   0.640   0.170   0.050  40.230   0.230  1
 1237657190908298083   14330          7.125626     -0.068470  0.2528  10.3306    9.214   0.000   8.262   0.000   1.584   0.000   0.554   0.000  10.900   0.000  10.650   0.000      9.61     45.76    122.80      0.00  -1.620   0.500   0.200   0.060  40.120   0.230  1
 1237678617407062453   6903         335.443512      0.971671  0.2533  10.3257    2.114   0.000   2.035   0.000   1.855   0.000   1.939   0.000  11.220   0.000  11.060   0.000     -6.80     94.98    323.80      0.00  -1.520   0.590  -0.010   0.050  40.280   0.220  1
 1237657189814960898   17552        322.320465     -1.003283  0.2533  10.3257    3.920   0.000   1.624   0.000   0.960   0.000   1.144   0.000  10.520   0.000  10.350   0.000     42.58     52.80    248.70      0.00   1.200   0.420  -0.010   0.040  40.640   0.220  1
 1237663783133708698   20033         22.930195     -0.731910  0.2536  10.3227    2.809   0.001   2.044   0.000   0.914   0.000   1.072   0.000  10.340   0.000  10.170   0.000     -1.60     52.68    149.20     36.14  -0.790   0.580   0.080   0.040  40.340   0.220  1
 1237663478724494011   15260        339.177307     -0.275773  0.2537  10.3218    8.342   0.001   3.811   0.000   1.679   0.000   0.771   0.000  10.610   0.000  10.370   0.000    -28.22     88.04    114.40     10.83   1.280   0.450   0.150   0.040  40.410   0.220  1
 1237663204921704786   14205         17.190536      0.733332  0.2537  10.3218    2.570   0.032   0.918   0.011   0.690   0.002   0.939   0.005  10.390   0.000  10.230   0.000     -7.22     95.48     86.59      0.00  -0.820   0.490  -0.040   0.050  40.260   0.220  1
 1237666340800823625   18333         19.457960      1.122084  0.2540  10.3188    5.035   0.000   1.951   0.000   0.273   0.000   0.533   0.000  10.500   0.000  10.290   0.000    -38.48    123.10    170.50      0.00  -0.710   0.580   0.150   0.060  40.300   0.250  1
 1237663783656554948   7457         350.903107     -0.372246  0.2545  10.3140    7.443   0.003   3.220   0.001   1.086   0.000   0.938   0.000  11.150   0.000  10.930   0.000    -11.06     98.44    133.00      0.00   0.620   1.110   0.290   0.070  40.470   0.270  1
 1237657189814501509   7258         321.229919     -0.999070  0.2545  10.3140    8.486   0.000   4.202   0.000   1.373   0.000   2.018   0.000  11.390   0.000  11.170   0.000     10.69     78.88    291.20      0.00   1.610   0.880  -0.050   0.040  41.160   0.260  1
 1237666407366001228   19274        353.885437     -0.570594  0.2546  10.3130    8.676   0.000   2.430   0.004   0.371   0.002   0.795   0.006  10.740   0.000  10.500   0.000     11.35    136.30    159.60      0.00  -0.250   0.760   0.070   0.050  40.750   0.250  1
 1237678617419186293   20185          3.065452      1.248760  0.2548  10.3110    5.223   0.001   1.110   0.000   1.020   0.000   0.979   0.000  10.790   0.000  10.590   0.000     -5.02     94.42    159.20      0.00   0.710   1.240   0.060   0.080  41.290   0.320  1
 1237663543686725995   19723        338.891663      0.417630  0.2554  10.3052    4.502   0.000   1.566   0.000   0.545   0.000   0.340   0.000  10.240   0.000  10.050   0.000     -7.08     75.03    135.00      0.00  -0.360   0.420  -0.020   0.040  40.570   0.200  1
 1237663783126958311   6431           7.508473     -0.703849  0.2554  10.3052    6.817   0.000   6.864   0.000   0.653   0.000   0.608   0.000  11.380   0.000  11.160   0.000     -9.06     55.43    182.00      0.00  -2.240   0.700  -0.110   0.070  40.630   0.270  1
 1237663785283551564   14972         28.347519      0.986591  0.2556  10.3033    4.078   0.014   0.744   0.003   0.818   0.003   0.907   0.003  10.580   0.000  10.400   0.000    -12.10     88.18    143.10      0.00   1.500   1.150  -0.180   0.060  42.360   0.350  1
 1237666408460452080   17340         41.212013      0.364743  0.2572  10.2877    8.947   0.009   6.480   0.008   0.911   0.001   0.898   0.003  11.680   0.000  11.440   0.000      5.52     76.34    236.70      0.00  -0.210   0.430  -0.010   0.040  40.390   0.220  1
 1237666338651504852   11771         15.230515     -0.526036  0.2575  10.2848    1.878   0.000   1.864   0.000   2.061   0.000   2.050   0.000  11.360   0.000  11.200   0.000      5.97     56.95    281.60      0.00  -0.330   1.690   0.240   0.100  40.700   0.370  1
 1237663478724428434   1112         339.017609     -0.375273  0.2576  10.2838    5.200   0.001   2.794   0.000   1.114   0.002   0.696   0.000  11.580   0.000  11.370   0.000    -20.92     78.49    167.70      0.03  -0.410   0.660  -0.040   0.050  40.680   0.250  1
 1237663543685415622   9457         335.814270      0.252944  0.2582  10.2780    2.738   0.000   2.647   0.000   1.183   0.000   1.282   0.000  10.910   0.000  10.740   0.000     -8.03     81.71    191.60      0.00  -0.200   0.750  -0.010   0.060  40.540   0.250  1
 1237663782589825292   6556           7.015056     -1.074193  0.2582  10.2780    5.368   0.034   3.360   0.015   1.200   0.001   0.644   0.008  11.210   0.000  10.990   0.000    -15.88     81.40    139.10      0.00  -0.900   0.540   0.120   0.050  40.100   0.220  1
 1237663784751399105   8046          39.116714      0.511179  0.2586  10.2741    2.308   0.000   2.155   0.000   1.554   0.000   1.642   0.000  11.420   0.000  11.260   0.000      1.91     59.38    271.10     21.89   0.340   0.510   0.050   0.040  40.630   0.220  1
 1237657191445954792   18325          8.905699      0.369969  0.2587  10.2731    6.887   0.000   4.725   0.000   1.375   0.000   1.142   0.000  11.610   0.000  11.390   0.000    -12.00     90.41    233.10      0.00   0.410   0.390  -0.070   0.040  40.650   0.220  1
 1237663204916789403   16219          5.958833      0.681465  0.2589  10.2712    7.054   0.000   5.167   0.000   1.145   0.000   1.495   0.000  11.330   0.000  11.120   0.000    -13.54    350.50    291.50      0.00  -0.760   0.710   0.010   0.060  40.610   0.260  1
 1237678617432096982   19619         32.635345      1.011756  0.2599  10.2615    1.738   0.000   1.544   0.000   2.345   0.000   2.375   0.000  11.240   0.000  11.090   0.000     -2.30    249.80    341.50     39.69  -1.730   0.620  -0.050   0.070  40.900   0.290  1
 1237666407366197907   1750         354.394104     -0.475875  0.2600  10.2606    0.711   0.000   0.415   0.000   0.995   0.000   1.010   0.000  10.230   0.000  10.130   0.000    -30.05     87.48    126.20      0.00   1.000   0.800   0.220   0.060  40.780   0.280  1
 1237657190902596182   20262        354.062927     -0.043058  0.2609  10.2519    8.851   0.001   2.469   0.005   0.423   0.009   0.405   0.004  10.550   0.000  10.320   0.000    -36.17     67.67    117.60      0.00   0.500   1.380   0.260   0.050  41.110   0.370  1
 1237678617428165272   13971         23.660210      1.236323  0.2619  10.2422    0.865   0.000   0.469   0.000   2.167   0.002   1.954   0.002  10.460   0.000  10.350   0.000     34.14    117.90     75.40      0.00  -0.550   0.770   0.000   0.060  40.780   0.280  1
 1237660025032802799   14074        342.125946     -0.825286  0.2619  10.2422    4.432   0.000   1.638   0.000   0.094   0.000   0.133   0.000   9.740   0.000   9.540   0.000    -22.52     84.10    118.50      0.00   0.730   0.670   0.120   0.060  40.780   0.240  1
 1237663783654392436   3945         346.009064     -0.283073  0.2620  10.2412    5.539   0.478   2.108   0.098   0.494   0.003   1.111   0.013   9.670   0.020   9.470   0.020    -66.42     98.32    114.30      0.00   0.740   0.600  -0.160   0.050  41.020   0.270  1
 1237663784214790662   15440         39.720623      0.090015  0.2623  10.2383    6.536   0.006   3.819   0.006   1.168   0.001   1.623   0.001  10.940   0.000  10.720   0.000     -9.04     75.38    145.10      0.00  -0.420   0.520   0.060   0.040  40.430   0.220  1
 1237666407362396769   15779        345.644562     -0.462664  0.2625  10.2364    0.557   0.000   0.326   0.000   2.280   0.002   1.688   0.002  10.580   0.000  10.480   0.000    -45.71     65.60    124.70      0.01   0.090   0.740  -0.040   0.060  41.150   0.270  1
 1237663275778507207   15603        355.942383     -1.192428  0.2626  10.2354    8.796   0.000   5.940   0.000   0.807   0.000   0.999   0.000  10.850   0.000  10.610   0.000      3.78     30.71    101.90      0.00  -0.840   0.710   0.120   0.060  40.450   0.250  1
 1237663457779384632   1253         323.798950      0.163047  0.2631  10.2306    9.251   0.001   6.308   0.002   1.048   0.000   0.788   0.001  11.370   0.000  11.140   0.000     -9.18     47.45    183.40      4.57  -0.870   0.470  -0.120   0.040  40.480   0.220  1
 1237663479793714269   2017         328.943268      0.593433  0.2631  10.2306    7.706   0.001   4.066   0.001   0.695   0.000   0.935   0.001  10.620   0.000  10.380   0.000    -17.66     64.55    116.60      0.00   1.460   0.560  -0.110   0.040  40.980   0.250  1
 1237663544215995236   20046        321.493164      0.801217  0.2640  10.2220    7.690   0.000   2.680   0.000   0.985   0.001   0.664   0.000  10.250   0.000  10.020   0.000      7.17     73.50    135.90      0.00   1.670   0.590   0.010   0.040  40.770   0.220  1
 1237663783673332230   17949         29.204994     -0.235572  0.2641  10.2210    7.427   0.000   7.518   0.000   1.226   0.000   0.431   0.000  10.240   0.000   9.990   0.000      7.45     40.62    131.20      0.00  -0.250   0.670   0.060   0.050  40.710   0.260  1
 1237663783117390131   17423        345.642181     -0.838535  0.2652  10.2104    7.886   0.011   5.435   0.008   1.355   0.002   0.654   0.001  11.090   0.000  10.850   0.000    -40.44     63.82    175.20      0.15  -0.310   0.440  -0.160   0.040  40.850   0.220  1
 1237663784204566905   12983         16.458675      0.144710  0.2653  10.2095    4.495   0.011   2.236   0.027   0.048   0.001   0.502   0.006  10.580   0.000  10.360   0.000    -12.27     76.97    118.10      0.00  -0.070   0.860  -0.030   0.060  40.720   0.300  1
 1237656567042277752   16739        321.508514     -1.053067  0.2656  10.2066    1.147   0.000   0.433   0.000   1.363   0.001   1.406   0.000  10.340   0.000  10.210   0.000    -52.30     73.92    118.00      0.00   0.680   0.580  -0.020   0.040  40.910   0.220  1
 1237657192516419782   21858          1.336856      1.061452  0.2657  10.2056    2.162   0.000   2.054   0.000   1.785   0.000   1.887   0.000  11.040   0.000  10.880   0.000    -15.43     38.73    235.70      0.00  -1.100   1.520   0.130   0.080  40.780   0.400  1
 1237663278463189658   19821        356.779419      1.025931  0.2660  10.2028    6.191   0.000   4.788   0.000   1.314   0.000   0.771   0.000  10.620   0.000  10.390   0.000    -11.45     92.24    174.20     45.81  -0.970   0.450  -0.100   0.050  40.750   0.230  1
 1237663275780210858   13099        359.818604     -1.250436  0.2660  10.2028    3.754   0.000   0.680   0.000   1.403   0.000   1.809   0.000  10.850   0.000  10.690   0.000    -11.91    107.10    106.70      1.46   0.140   0.550  -0.010   0.040  40.700   0.230  1
 1237663784741568878   9133          16.642395      0.460787  0.2674  10.1893    1.917   0.000   0.618   0.000   1.795   0.000   1.551   0.000  10.550   0.000  10.410   0.000    -34.50     92.11    119.60      4.56  -1.450   0.790   0.080   0.080  40.650   0.300  1
 1237663784741961992   18463         17.565889      0.471953  0.2682  10.1817    7.191   0.000   4.301   0.000   0.663   0.000   0.086   0.000  10.150   0.000   9.910   0.000      3.32     73.11     90.98      0.00   0.920   0.420  -0.040   0.040  40.700   0.220  1
 1237663716554768585   14549          8.181063      0.963315  0.2684  10.1798    4.327   0.001   2.752   0.000   0.827   0.000   0.456   0.000  10.730   0.000  10.540   0.000      0.15     53.87    150.10      0.00   1.550   0.810   0.240   0.060  40.630   0.260  1
 1237678437015487028   15719         37.647919      1.103300  0.2687  10.1769    5.368   0.042   1.101   0.005   1.549   0.021   1.997   0.001  10.590   0.000  10.400   0.000     -4.56     79.37    182.00      0.00  -0.580   0.450  -0.060   0.040  40.620   0.210  1
 1237657189818761524   8195         331.006348     -0.895686  0.2688  10.1759    3.021   0.000   2.600   0.000   1.317   0.000   1.453   0.000  11.580   0.000  11.400   0.000    -17.32     83.65    259.60      0.00   1.120   0.940   0.150   0.060  40.670   0.290  1
 1237663783672676591   2532          27.747421     -0.234268  0.2689  10.1750    9.542   0.000   8.591   0.000   1.175   0.000   0.686   0.000  11.850   0.000  11.610   0.000     -2.80     48.47    182.00      0.00   0.840   0.630  -0.010   0.050  40.930   0.260  1
